"","Stkcd","Rptdt","Fenddt","Brokern","Feps","EDates","REps","name","dev","DateDiff"
"1482",1,2011-08-18,2011-12-31,"中国银行国际证券公司",1.354,"rptDate=20111231",2.47,"孙鹏",0.451821862348178,135
"1483",1,2011-08-18,2013-12-31,"中国银行国际证券公司",1.83,"rptDate=20131231",1.86,"孙鹏",0.0161290322580645,866
"1484",1,2011-08-18,2012-12-31,"中国银行国际证券公司",1.617,"rptDate=20121231",2.62,"孙鹏",0.382824427480916,501
"1485",1,2011-10-26,2013-12-31,"中国银行国际证券公司",1.853,"rptDate=20131231",1.86,"孙鹏",0.00376344086021512,797
"1486",1,2011-10-26,2012-12-31,"中国银行国际证券公司",1.642,"rptDate=20121231",2.62,"孙鹏",0.373282442748092,432
"1487",1,2011-10-26,2011-12-31,"中国银行国际证券公司",1.487,"rptDate=20111231",2.47,"孙鹏",0.397975708502024,66
"1488",1,2012-03-09,2014-12-31,"中国银行国际证券公司",2.114,"rptDate=20141231",1.73,"孙鹏",0.221965317919075,1027
"1489",1,2012-03-09,2013-12-31,"中国银行国际证券公司",2.105,"rptDate=20131231",1.86,"孙鹏",0.131720430107527,662
"1490",1,2012-03-09,2012-12-31,"中国银行国际证券公司",2.055,"rptDate=20121231",2.62,"孙鹏",0.215648854961832,297
"1491",1,2012-04-26,2012-12-31,"中国银行国际证券公司",2.055,"rptDate=20121231",2.62,"孙鹏",0.215648854961832,249
"1492",1,2012-04-26,2013-12-31,"中国银行国际证券公司",2.105,"rptDate=20131231",1.86,"孙鹏",0.131720430107527,614
"1493",1,2012-04-26,2014-12-31,"中国银行国际证券公司",2.114,"rptDate=20141231",1.73,"孙鹏",0.221965317919075,979
"1494",1,2012-08-16,2012-12-31,"中国银行国际证券公司",2.055,"rptDate=20121231",2.62,"孙鹏",0.215648854961832,137
"1495",1,2012-08-16,2013-12-31,"中国银行国际证券公司",2.04,"rptDate=20131231",1.86,"孙鹏",0.0967741935483871,502
"1496",1,2012-08-16,2014-12-31,"中国银行国际证券公司",2.02,"rptDate=20141231",1.73,"孙鹏",0.167630057803468,867
"1497",1,2012-10-26,2013-12-31,"中银国际证券有限责任公司",2.04,"rptDate=20131231",1.86,"孙鹏",0.0967741935483871,431
"1498",1,2012-10-26,2012-12-31,"中银国际证券有限责任公司",2.055,"rptDate=20121231",2.62,"孙鹏",0.215648854961832,66
"1499",1,2012-10-26,2014-12-31,"中银国际证券有限责任公司",2.02,"rptDate=20141231",1.73,"孙鹏",0.167630057803468,796
"1500",1,2013-04-24,2015-12-31,"中银国际证券有限责任公司",2.53,"rptDate=20151231",NA,"孙鹏",NA,981
"1501",1,2013-04-24,2014-12-31,"中银国际证券有限责任公司",2.51,"rptDate=20141231",1.73,"孙鹏",0.450867052023121,616
"1502",1,2013-04-24,2013-12-31,"中银国际证券有限责任公司",2.36,"rptDate=20131231",1.86,"孙鹏",0.268817204301075,251
"1503",1,2009-06-15,2009-12-31,"瑞银证券有限责任公司",1.29,"rptDate=20091231",1.62,"孙旭",0.203703703703704,199
"1504",1,2009-06-15,2010-12-31,"瑞银证券有限责任公司",1.54,"rptDate=20101231",1.91,"孙旭",0.193717277486911,564
"1505",1,2009-06-15,2011-12-31,"瑞银证券有限责任公司",2.22,"rptDate=20111231",2.47,"孙旭",0.101214574898785,929
"1506",1,2009-08-24,2011-12-31,"瑞银证券有限责任公司",2.53,"rptDate=20111231",2.47,"孙旭",0.0242914979757083,859
"1507",1,2009-08-24,2009-12-31,"瑞银证券有限责任公司",1.32,"rptDate=20091231",1.62,"孙旭",0.185185185185185,129
"1508",1,2009-08-24,2010-12-31,"瑞银证券有限责任公司",1.72,"rptDate=20101231",1.91,"孙旭",0.0994764397905759,494
"1509",1,2010-01-13,2009-12-31,"瑞银证券有限责任公司",1.57,"rptDate=20091231",1.62,"孙旭",0.0308641975308642,-13
"1510",1,2010-01-13,2010-12-31,"瑞银证券有限责任公司",1.73,"rptDate=20101231",1.91,"孙旭",0.0942408376963351,352
"1511",1,2010-01-13,2011-12-31,"瑞银证券有限责任公司",2.34,"rptDate=20111231",2.47,"孙旭",0.0526315789473686,717
"1512",1,2012-08-16,2012-12-31,"瑞银证券有限责任公司",2.57,"rptDate=20121231",2.62,"孙旭",0.019083969465649,137
"1513",1,2012-08-16,2014-12-31,"瑞银证券有限责任公司",3.34,"rptDate=20141231",1.73,"孙旭",0.930635838150289,867
"1514",1,2012-08-16,2013-12-31,"瑞银证券有限责任公司",2.88,"rptDate=20131231",1.86,"孙旭",0.548387096774193,502
"1515",1,2013-01-15,2014-12-31,"瑞银证券有限责任公司",3.19,"rptDate=20141231",1.73,"孙旭",0.84393063583815,715
"1516",1,2013-01-15,2012-12-31,"瑞银证券有限责任公司",2.5,"rptDate=20121231",2.62,"孙旭",0.0458015267175573,-15
"1517",1,2013-01-15,2013-12-31,"瑞银证券有限责任公司",2.79,"rptDate=20131231",1.86,"孙旭",0.5,350
"1518",1,2013-02-04,2012-12-31,"瑞银证券有限责任公司",2.5,"rptDate=20121231",2.62,"孙旭",0.0458015267175573,-35
"1519",1,2013-02-04,2013-12-31,"瑞银证券有限责任公司",2.79,"rptDate=20131231",1.86,"孙旭",0.5,330
"1520",1,2013-02-04,2014-12-31,"瑞银证券有限责任公司",3.21,"rptDate=20141231",1.73,"孙旭",0.855491329479769,695
"1521",1,2013-03-08,2012-12-31,"瑞银证券有限责任公司",2.5,"rptDate=20121231",2.62,"孙旭",0.0458015267175573,-67
"1522",1,2013-03-08,2013-12-31,"瑞银证券有限责任公司",2.79,"rptDate=20131231",1.86,"孙旭",0.5,298
"1523",1,2013-03-08,2014-12-31,"瑞银证券有限责任公司",3.21,"rptDate=20141231",1.73,"孙旭",0.855491329479769,663
"1524",1,2013-04-24,2015-12-31,"瑞银证券有限责任公司",3.68,"rptDate=20151231",NA,"孙旭",NA,981
"1525",1,2013-04-24,2013-12-31,"瑞银证券有限责任公司",2.79,"rptDate=20131231",1.86,"孙旭",0.5,251
"1526",1,2013-04-24,2014-12-31,"瑞银证券有限责任公司",3.21,"rptDate=20141231",1.73,"孙旭",0.855491329479769,616
"1527",1,2013-08-23,2013-12-31,"瑞银证券有限责任公司",1.8,"rptDate=20131231",1.86,"孙旭",0.0322580645161291,130
"1528",1,2013-08-23,2014-12-31,"瑞银证券有限责任公司",2.05,"rptDate=20141231",1.73,"孙旭",0.184971098265896,495
"1529",1,2013-08-23,2015-12-31,"瑞银证券有限责任公司",2.35,"rptDate=20151231",NA,"孙旭",NA,860
"1530",1,2013-09-09,2013-12-31,"瑞银证券有限责任公司",1.8,"rptDate=20131231",1.86,"孙旭",0.0322580645161291,113
"1531",1,2013-09-09,2014-12-31,"瑞银证券有限责任公司",2.05,"rptDate=20141231",1.73,"孙旭",0.184971098265896,478
"1532",1,2013-09-09,2015-12-31,"瑞银证券有限责任公司",2.35,"rptDate=20151231",NA,"孙旭",NA,843
"1533",1,2010-08-31,2010-12-31,"国元证券股份有限公司",1.72,"rptDate=20101231",1.91,"孙媛",0.0994764397905759,122
"1534",1,2010-08-31,2011-12-31,"国元证券股份有限公司",2.24,"rptDate=20111231",2.47,"孙媛",0.0931174089068826,487
"1535",1,2008-04-24,2009-12-31,"国信证券有限责任公司",2.35,"rptDate=20091231",1.62,"谈煊",0.450617283950617,616
"1536",1,2008-04-24,2008-12-31,"国信证券有限责任公司",1.79,"rptDate=20081231",0.2,"谈煊",7.95,251
"1537",1,2008-06-23,2009-12-31,"国信证券有限责任公司",2.05,"rptDate=20091231",1.62,"谈煊",0.265432098765432,556
"1538",1,2008-06-23,2008-12-31,"国信证券有限责任公司",1.68,"rptDate=20081231",0.2,"谈煊",7.4,191
"1539",1,2008-08-21,2008-12-31,"国信证券有限责任公司",1.68,"rptDate=20081231",0.2,"谈煊",7.4,132
"1540",1,2008-08-21,2009-12-31,"国信证券有限责任公司",2.05,"rptDate=20091231",1.62,"谈煊",0.265432098765432,497
"1541",1,2008-10-24,2010-12-31,"国信证券有限责任公司",NA,"rptDate=20101231",1.91,"谈煊",NA,798
"1542",1,2008-10-24,2008-12-31,"国信证券有限责任公司",1.74,"rptDate=20081231",0.2,"谈煊",7.7,68
"1543",1,2008-10-24,2009-12-31,"国信证券有限责任公司",1.88,"rptDate=20091231",1.62,"谈煊",0.160493827160494,433
"1544",1,2009-01-13,2008-12-31,"国信证券有限责任公司",0.2,"rptDate=20081231",0.2,"谈煊",0,-13
"1545",1,2009-01-13,2009-12-31,"国信证券有限责任公司",1.22,"rptDate=20091231",1.62,"谈煊",0.246913580246914,352
"1546",1,2009-01-13,2010-12-31,"国信证券有限责任公司",1.3,"rptDate=20101231",1.91,"谈煊",0.319371727748691,717
"1547",1,2009-03-20,2010-12-31,"国信证券有限责任公司",1.22,"rptDate=20101231",1.91,"谈煊",0.361256544502618,651
"1548",1,2009-03-20,2009-12-31,"国信证券有限责任公司",1.05,"rptDate=20091231",1.62,"谈煊",0.351851851851852,286
"1549",1,2009-03-23,2009-12-31,"国信证券有限责任公司",1.15,"rptDate=20091231",1.62,"谈煊",0.290123456790124,283
"1550",1,2009-03-23,2010-12-31,"国信证券有限责任公司",1.39,"rptDate=20101231",1.91,"谈煊",0.272251308900524,648
"1551",1,2009-03-23,2011-12-31,"国信证券有限责任公司",1.79,"rptDate=20111231",2.47,"谈煊",0.275303643724696,1013
"1552",1,2009-04-24,2009-12-31,"国信证券有限责任公司",1.26,"rptDate=20091231",1.62,"谈煊",0.222222222222222,251
"1553",1,2009-04-24,2011-12-31,"国信证券有限责任公司",0.2,"rptDate=20111231",2.47,"谈煊",0.919028340080972,981
"1554",1,2009-04-24,2010-12-31,"国信证券有限责任公司",1.44,"rptDate=20101231",1.91,"谈煊",0.246073298429319,616
"1555",1,2009-06-15,2011-12-31,"国信证券有限责任公司",1.43,"rptDate=20111231",2.47,"谈煊",0.421052631578947,929
"1556",1,2009-06-15,2009-12-31,"国信证券有限责任公司",1.23,"rptDate=20091231",1.62,"谈煊",0.240740740740741,199
"1557",1,2009-06-15,2010-12-31,"国信证券有限责任公司",1.25,"rptDate=20101231",1.91,"谈煊",0.345549738219895,564
"1558",1,2006-04-10,2006-12-31,"东北证券股份有限公司",0.22,"rptDate=20061231",0.68,"唐亚韫",0.676470588235294,265
"1559",1,2006-04-10,2007-12-31,"东北证券股份有限公司",0.28,"rptDate=20071231",1.27,"唐亚韫",0.779527559055118,630
"1560",1,2006-05-30,2006-12-31,"东北证券股份有限公司",0.24,"rptDate=20061231",0.68,"唐亚韫",0.647058823529412,215
"1561",1,2006-05-30,2007-12-31,"东北证券股份有限公司",0.33,"rptDate=20071231",1.27,"唐亚韫",0.740157480314961,580
"1562",1,2008-04-24,2008-12-31,"东北证券股份有限公司",1.78,"rptDate=20081231",0.2,"唐亚韫",7.9,251
"1563",1,2008-10-24,2008-12-31,"东北证券股份有限公司",1.45,"rptDate=20081231",0.2,"唐亚韫",6.25,68
"1564",1,2008-10-24,2009-12-31,"东北证券股份有限公司",1.58,"rptDate=20091231",1.62,"唐亚韫",0.0246913580246914,433
"1565",1,2009-03-20,2010-12-31,"东北证券股份有限公司",1.59,"rptDate=20101231",1.91,"唐亚韫",0.167539267015707,651
"1566",1,2009-03-20,2009-12-31,"东北证券股份有限公司",1.45,"rptDate=20091231",1.62,"唐亚韫",0.104938271604938,286
"1567",1,2009-04-24,2010-12-31,"东北证券股份有限公司",1.59,"rptDate=20101231",1.91,"唐亚韫",0.167539267015707,616
"1568",1,2009-04-24,2009-12-31,"东北证券股份有限公司",1.45,"rptDate=20091231",1.62,"唐亚韫",0.104938271604938,251
"1569",1,2009-06-15,2010-12-31,"东北证券股份有限公司",1.59,"rptDate=20101231",1.91,"唐亚韫",0.167539267015707,564
"1570",1,2009-06-15,2009-12-31,"东北证券股份有限公司",1.45,"rptDate=20091231",1.62,"唐亚韫",0.104938271604938,199
"1571",1,2009-10-29,2010-12-31,"东北证券股份有限公司",1.59,"rptDate=20101231",1.91,"唐亚韫",0.167539267015707,428
"1572",1,2009-10-29,2009-12-31,"东北证券股份有限公司",1.45,"rptDate=20091231",1.62,"唐亚韫",0.104938271604938,63
"1573",1,2010-02-23,2010-12-31,"东北证券股份有限公司",1.92,"rptDate=20101231",1.91,"唐亚韫",0.00523560209424084,311
"1574",1,2010-02-23,2009-12-31,"东北证券股份有限公司",1.6,"rptDate=20091231",1.62,"唐亚韫",0.0123456790123457,-54
"1575",1,2010-03-11,2010-12-31,"东北证券股份有限公司",1.92,"rptDate=20101231",1.91,"唐亚韫",0.00523560209424084,295
"1576",1,2010-03-12,2010-12-31,"东北证券股份有限公司",1.92,"rptDate=20101231",1.91,"唐亚韫",0.00523560209424084,294
"1577",1,2010-04-29,2010-12-31,"东北证券股份有限公司",1.92,"rptDate=20101231",1.91,"唐亚韫",0.00523560209424084,246
"1578",1,2011-02-24,2011-12-31,"东北证券股份有限公司",1.79,"rptDate=20111231",2.47,"唐亚韫",0.275303643724696,310
"1579",1,2011-02-24,2010-12-31,"东北证券股份有限公司",1.91,"rptDate=20101231",1.91,"唐亚韫",0,-55
"1580",1,2011-04-14,2011-12-31,"东北证券股份有限公司",1.79,"rptDate=20111231",2.47,"唐亚韫",0.275303643724696,261
"1581",1,2011-04-14,2010-12-31,"东北证券股份有限公司",1.91,"rptDate=20101231",1.91,"唐亚韫",0,-104
"1582",1,2011-04-26,2011-12-31,"东北证券股份有限公司",1.79,"rptDate=20111231",2.47,"唐亚韫",0.275303643724696,249
"1583",1,2011-04-26,2010-12-31,"东北证券股份有限公司",1.91,"rptDate=20101231",1.91,"唐亚韫",0,-116
"1584",1,2011-04-28,2010-12-31,"东北证券股份有限公司",1.91,"rptDate=20101231",1.91,"唐亚韫",0,-118
"1585",1,2011-04-28,2011-12-31,"东北证券股份有限公司",1.79,"rptDate=20111231",2.47,"唐亚韫",0.275303643724696,247
"1586",1,2011-08-18,2011-12-31,"东北证券股份有限公司",1.79,"rptDate=20111231",2.47,"唐亚韫",0.275303643724696,135
"1587",1,2011-08-18,2012-12-31,"东北证券股份有限公司",2.33,"rptDate=20121231",2.62,"唐亚韫",0.110687022900763,501
"1588",1,2011-08-19,2012-12-31,"东北证券股份有限公司",2.33,"rptDate=20121231",2.62,"唐亚韫",0.110687022900763,500
"1589",1,2011-08-19,2011-12-31,"东北证券股份有限公司",1.79,"rptDate=20111231",2.47,"唐亚韫",0.275303643724696,134
"1590",1,2011-10-26,2013-12-31,"东北证券股份有限公司",2.74,"rptDate=20131231",1.86,"唐亚韫",0.473118279569892,797
"1591",1,2011-10-26,2012-12-31,"东北证券股份有限公司",2.33,"rptDate=20121231",2.62,"唐亚韫",0.110687022900763,432
"1592",1,2011-10-26,2011-12-31,"东北证券股份有限公司",1.79,"rptDate=20111231",2.47,"唐亚韫",0.275303643724696,66
"1593",1,2012-01-20,2012-12-31,"东北证券股份有限公司",2.33,"rptDate=20121231",2.62,"唐亚韫",0.110687022900763,346
"1594",1,2012-01-20,2013-12-31,"东北证券股份有限公司",2.74,"rptDate=20131231",1.86,"唐亚韫",0.473118279569892,711
"1595",1,2012-01-20,2011-12-31,"东北证券股份有限公司",1.79,"rptDate=20111231",2.47,"唐亚韫",0.275303643724696,-20
"1596",1,2012-03-09,2012-12-31,"东北证券股份有限公司",3.21,"rptDate=20121231",2.62,"唐亚韫",0.225190839694656,297
"1597",1,2012-03-09,2013-12-31,"东北证券股份有限公司",3.95,"rptDate=20131231",1.86,"唐亚韫",1.12365591397849,662
"1598",1,2012-03-09,2014-12-31,"东北证券股份有限公司",4.7,"rptDate=20141231",1.73,"唐亚韫",1.71676300578035,1027
"1599",1,2012-03-12,2012-12-31,"东北证券股份有限公司",2.61,"rptDate=20121231",2.62,"唐亚韫",0.00381679389312986,294
"1600",1,2012-03-12,2013-12-31,"东北证券股份有限公司",3.21,"rptDate=20131231",1.86,"唐亚韫",0.725806451612903,659
"1601",1,2012-03-12,2014-12-31,"东北证券股份有限公司",3.82,"rptDate=20141231",1.73,"唐亚韫",1.20809248554913,1024
"1602",1,2012-04-26,2013-12-31,"东北证券股份有限公司",3.95,"rptDate=20131231",1.86,"唐亚韫",1.12365591397849,614
"1603",1,2012-04-26,2012-12-31,"东北证券股份有限公司",3.21,"rptDate=20121231",2.62,"唐亚韫",0.225190839694656,249
"1604",1,2012-04-26,2014-12-31,"东北证券股份有限公司",4.7,"rptDate=20141231",1.73,"唐亚韫",1.71676300578035,979
"1605",1,2012-04-27,2012-12-31,"东北证券股份有限公司",2.61,"rptDate=20121231",2.62,"唐亚韫",0.00381679389312986,248
"1606",1,2012-04-27,2013-12-31,"东北证券股份有限公司",3.21,"rptDate=20131231",1.86,"唐亚韫",0.725806451612903,613
"1607",1,2012-04-27,2014-12-31,"东北证券股份有限公司",3.82,"rptDate=20141231",1.73,"唐亚韫",1.20809248554913,978
"1608",1,2012-08-16,2014-12-31,"东北证券股份有限公司",2.43,"rptDate=20141231",1.73,"唐亚韫",0.404624277456648,867
"1609",1,2012-08-16,2013-12-31,"东北证券股份有限公司",2.21,"rptDate=20131231",1.86,"唐亚韫",0.188172043010753,502
"1610",1,2012-08-16,2012-12-31,"东北证券股份有限公司",2.5,"rptDate=20121231",2.62,"唐亚韫",0.0458015267175573,137
"1611",1,2012-08-20,2012-12-31,"东北证券股份有限公司",2.5,"rptDate=20121231",2.62,"唐亚韫",0.0458015267175573,133
"1612",1,2012-08-20,2013-12-31,"东北证券股份有限公司",2.21,"rptDate=20131231",1.86,"唐亚韫",0.188172043010753,498
"1613",1,2012-08-20,2014-12-31,"东北证券股份有限公司",2.43,"rptDate=20141231",1.73,"唐亚韫",0.404624277456648,863
"1614",1,2012-09-26,2012-12-31,"东北证券股份有限公司",2.5,"rptDate=20121231",2.62,"唐亚韫",0.0458015267175573,96
"1615",1,2012-09-26,2013-12-31,"东北证券股份有限公司",2.21,"rptDate=20131231",1.86,"唐亚韫",0.188172043010753,461
"1616",1,2012-09-26,2014-12-31,"东北证券股份有限公司",2.43,"rptDate=20141231",1.73,"唐亚韫",0.404624277456648,826
"1617",1,2013-01-29,2014-12-31,"东北证券股份有限公司",2.43,"rptDate=20141231",1.73,"唐亚韫",0.404624277456648,701
"1618",1,2013-01-29,2013-12-31,"东北证券股份有限公司",2.21,"rptDate=20131231",1.86,"唐亚韫",0.188172043010753,336
"1619",1,2013-01-29,2012-12-31,"东北证券股份有限公司",2.5,"rptDate=20121231",2.62,"唐亚韫",0.0458015267175573,-29
"1620",1,2013-03-08,2014-12-31,"东北证券股份有限公司",2.93,"rptDate=20141231",1.73,"唐亚韫",0.69364161849711,663
"1621",1,2013-03-08,2013-12-31,"东北证券股份有限公司",2.39,"rptDate=20131231",1.86,"唐亚韫",0.28494623655914,298
"1622",1,2013-03-13,2013-12-31,"东北证券股份有限公司",2.39,"rptDate=20131231",1.86,"唐亚韫",0.28494623655914,293
"1623",1,2013-03-13,2014-12-31,"东北证券股份有限公司",2.93,"rptDate=20141231",1.73,"唐亚韫",0.69364161849711,658
"1624",1,2013-04-24,2015-12-31,"东北证券股份有限公司",3.51,"rptDate=20151231",NA,"唐亚韫",NA,981
"1625",1,2013-04-24,2014-12-31,"东北证券股份有限公司",2.93,"rptDate=20141231",1.73,"唐亚韫",0.69364161849711,616
"1626",1,2013-04-24,2013-12-31,"东北证券股份有限公司",2.39,"rptDate=20131231",1.86,"唐亚韫",0.28494623655914,251
"1627",1,2013-08-23,2013-12-31,"东北证券股份有限公司",1.64,"rptDate=20131231",1.86,"唐亚韫",0.118279569892473,130
"1628",1,2013-08-23,2014-12-31,"东北证券股份有限公司",2.02,"rptDate=20141231",1.73,"唐亚韫",0.167630057803468,495
"1629",1,2013-08-23,2015-12-31,"东北证券股份有限公司",2.42,"rptDate=20151231",NA,"唐亚韫",NA,860
"1630",1,2013-09-09,2013-12-31,"东北证券股份有限公司",1.58,"rptDate=20131231",1.86,"唐亚韫",0.150537634408602,113
"1631",1,2013-09-09,2014-12-31,"东北证券股份有限公司",1.95,"rptDate=20141231",1.73,"唐亚韫",0.127167630057803,478
"1632",1,2013-09-09,2015-12-31,"东北证券股份有限公司",2.33,"rptDate=20151231",NA,"唐亚韫",NA,843
"1633",1,2013-10-23,2015-12-31,"东北证券股份有限公司",2.33,"rptDate=20151231",NA,"唐亚韫",NA,799
"1634",1,2013-10-23,2013-12-31,"东北证券股份有限公司",1.84,"rptDate=20131231",1.86,"唐亚韫",0.010752688172043,69
"1635",1,2013-10-23,2014-12-31,"东北证券股份有限公司",1.95,"rptDate=20141231",1.73,"唐亚韫",0.127167630057803,434
"1636",1,2014-03-07,2015-12-31,"东北证券股份有限公司",2.28,"rptDate=20151231",NA,"唐亚韫",NA,664
"1637",1,2014-03-07,2013-12-31,"东北证券股份有限公司",1.86,"rptDate=20131231",1.86,"唐亚韫",0,-66
"1638",1,2014-03-07,2014-12-31,"东北证券股份有限公司",1.96,"rptDate=20141231",1.73,"唐亚韫",0.132947976878613,299
"1639",1,2014-03-07,2016-12-31,"东北证券股份有限公司",2.69,"rptDate=20161231",NA,"唐亚韫",NA,1030
"1640",1,2014-04-24,2015-12-31,"东北证券股份有限公司",2.28,"rptDate=20151231",NA,"唐亚韫",NA,616
"1641",1,2014-04-24,2016-12-31,"东北证券股份有限公司",2.69,"rptDate=20161231",NA,"唐亚韫",NA,982
"1642",1,2014-04-24,2014-12-31,"东北证券股份有限公司",1.96,"rptDate=20141231",1.73,"唐亚韫",0.132947976878613,251
"1643",1,2014-07-16,2014-12-31,"东北证券股份有限公司",1.96,"rptDate=20141231",1.73,"唐亚韫",0.132947976878613,168
"1644",1,2014-07-16,2015-12-31,"东北证券股份有限公司",2.28,"rptDate=20151231",NA,"唐亚韫",NA,533
"1645",1,2014-07-16,2016-12-31,"东北证券股份有限公司",2.69,"rptDate=20161231",NA,"唐亚韫",NA,899
"1646",1,2014-08-14,2014-12-31,"东北证券股份有限公司",1.64,"rptDate=20141231",1.73,"唐亚韫",0.0520231213872833,139
"1647",1,2014-08-14,2015-12-31,"东北证券股份有限公司",1.9,"rptDate=20151231",NA,"唐亚韫",NA,504
"1648",1,2014-08-14,2016-12-31,"东北证券股份有限公司",2.24,"rptDate=20161231",NA,"唐亚韫",NA,870
"1649",1,2014-10-24,2014-12-31,"东北证券股份有限公司",1.64,"rptDate=20141231",1.73,"唐亚韫",0.0520231213872833,68
"1650",1,2014-10-24,2015-12-31,"东北证券股份有限公司",1.9,"rptDate=20151231",NA,"唐亚韫",NA,433
"1651",1,2014-10-24,2016-12-31,"东北证券股份有限公司",2.24,"rptDate=20161231",NA,"唐亚韫",NA,799
"1652",1,2009-01-13,2010-12-31,"东兴证券股份有限公司",1.12,"rptDate=20101231",1.91,"王保伦",0.413612565445026,717
"1653",1,2009-01-13,2009-12-31,"东兴证券股份有限公司",0.97,"rptDate=20091231",1.62,"王保伦",0.401234567901235,352
"1654",1,2010-04-29,2010-12-31,"广发证券股份有限公司",1.81,"rptDate=20101231",1.91,"王浩",0.0523560209424083,246
"1655",1,2010-04-29,2011-12-31,"广发证券股份有限公司",2.45,"rptDate=20111231",2.47,"王浩",0.00809716599190284,611
"1656",1,2010-04-29,2012-12-31,"广发证券股份有限公司",3.18,"rptDate=20121231",2.62,"王浩",0.213740458015267,977
"1657",1,2013-10-23,2013-12-31,"浙商证券股份有限公司",2.92,"rptDate=20131231",1.86,"王剑",0.569892473118279,69
"1658",1,2013-10-23,2014-12-31,"浙商证券股份有限公司",1.89,"rptDate=20141231",1.73,"王剑",0.0924855491329479,434
"1659",1,2014-01-07,2014-12-31,"浙商证券股份有限公司",2.07,"rptDate=20141231",1.73,"王剑",0.196531791907514,358
"1660",1,2014-01-07,2013-12-31,"浙商证券股份有限公司",1.9,"rptDate=20131231",1.86,"王剑",0.0215053763440859,-7
"1661",1,2014-03-07,2015-12-31,"浙商证券股份有限公司",1.76,"rptDate=20151231",NA,"王剑",NA,664
"1662",1,2014-03-07,2014-12-31,"浙商证券股份有限公司",1.86,"rptDate=20141231",1.73,"王剑",0.0751445086705203,299
"1663",1,2014-03-07,2013-12-31,"浙商证券股份有限公司",1.86,"rptDate=20131231",1.86,"王剑",0,-66
"1664",1,2014-07-20,2014-12-31,"光大证券股份有限公司",1.5,"rptDate=20141231",1.73,"王剑",0.132947976878613,164
"1665",1,2014-07-20,2015-12-31,"光大证券股份有限公司",1.81,"rptDate=20151231",NA,"王剑",NA,529
"1666",1,2014-07-20,2016-12-31,"光大证券股份有限公司",2.21,"rptDate=20161231",NA,"王剑",NA,895
"1667",1,2014-08-13,2014-12-31,"光大证券股份有限公司",1.53,"rptDate=20141231",1.73,"王剑",0.115606936416185,140
"1668",1,2014-08-13,2015-12-31,"光大证券股份有限公司",1.9,"rptDate=20151231",NA,"王剑",NA,505
"1669",1,2014-08-13,2016-12-31,"光大证券股份有限公司",2.25,"rptDate=20161231",NA,"王剑",NA,871
"1670",1,2014-10-23,2014-12-31,"光大证券股份有限公司",1.53,"rptDate=20141231",1.73,"王剑",0.115606936416185,69
"1671",1,2014-10-23,2015-12-31,"光大证券股份有限公司",1.89,"rptDate=20151231",NA,"王剑",NA,434
"1672",1,2014-10-23,2016-12-31,"光大证券股份有限公司",2.18,"rptDate=20161231",NA,"王剑",NA,800
"1673",1,2009-01-15,2009-12-31,"国泰君安证券股份有限公司",1.453,"rptDate=20091231",1.62,"王丽雯",0.103086419753086,350
"1674",1,2009-01-15,2008-12-31,"国泰君安证券股份有限公司",0.193,"rptDate=20081231",0.2,"王丽雯",0.035,-15
"1675",1,2009-08-21,2010-12-31,"国泰君安证券股份有限公司",1.86,"rptDate=20101231",1.91,"王丽雯",0.0261780104712041,497
"1676",1,2009-08-21,2011-12-31,"国泰君安证券股份有限公司",2.25,"rptDate=20111231",2.47,"王丽雯",0.0890688259109313,862
"1677",1,2009-08-21,2009-12-31,"国泰君安证券股份有限公司",1.56,"rptDate=20091231",1.62,"王丽雯",0.0370370370370371,132
"1678",1,2010-04-30,2010-12-31,"国泰君安证券股份有限公司",2.12,"rptDate=20101231",1.91,"王丽雯",0.109947643979058,245
"1679",1,2010-04-30,2011-12-31,"国泰君安证券股份有限公司",2.65,"rptDate=20111231",2.47,"王丽雯",0.0728744939271254,610
"1680",1,2010-04-30,2012-12-31,"国泰君安证券股份有限公司",3.22,"rptDate=20121231",2.62,"王丽雯",0.229007633587786,976
"1681",1,2010-05-04,2010-12-31,"国泰君安证券股份有限公司",2.12,"rptDate=20101231",1.91,"王丽雯",0.109947643979058,241
"1682",1,2010-05-04,2012-12-31,"国泰君安证券股份有限公司",3.22,"rptDate=20121231",2.62,"王丽雯",0.229007633587786,972
"1683",1,2010-05-04,2011-12-31,"国泰君安证券股份有限公司",2.65,"rptDate=20111231",2.47,"王丽雯",0.0728744939271254,606
"1684",1,2010-08-30,2011-12-31,"国泰君安证券股份有限公司",2.29,"rptDate=20111231",2.47,"王丽雯",0.0728744939271256,488
"1685",1,2010-08-30,2010-12-31,"国泰君安证券股份有限公司",1.83,"rptDate=20101231",1.91,"王丽雯",0.0418848167539266,123
"1686",1,2010-08-30,2012-12-31,"国泰君安证券股份有限公司",2.79,"rptDate=20121231",2.62,"王丽雯",0.0648854961832061,854
"1687",1,2010-10-28,2010-12-31,"国泰君安证券股份有限公司",1.83,"rptDate=20101231",1.91,"王丽雯",0.0418848167539266,64
"1688",1,2010-10-28,2011-12-31,"国泰君安证券股份有限公司",2.29,"rptDate=20111231",2.47,"王丽雯",0.0728744939271256,429
"1689",1,2010-10-28,2013-12-31,"国泰君安证券股份有限公司",NA,"rptDate=20131231",1.86,"王丽雯",NA,1160
