Stkcd,Rptdt,Fenddt,Ananm,Brokern,Feps
1,2014/12/1,2014/12/31,"肖立强,邹添杰,许荣聪",招商证券股份有限公司,1.68
1,2014/12/1,2015/12/31,"肖立强,邹添杰,许荣聪",招商证券股份有限公司,1.98
1,2014/12/1,2016/12/31,"肖立强,邹添杰,许荣聪",招商证券股份有限公司,2.26
1,2014/10/25,2014/12/31,林媛媛,海通证券股份有限公司,1.65
1,2014/10/25,2015/12/31,林媛媛,海通证券股份有限公司,1.93
1,2014/10/24,2014/12/31,孙洁妮,中银国际证券有限责任公司,
1,2014/10/24,2015/12/31,孙洁妮,中银国际证券有限责任公司,
1,2014/10/24,2016/12/31,孙洁妮,中银国际证券有限责任公司,
1,2014/10/24,2014/12/31,杨荣,中信建投证券股份有限公司,1.74
1,2014/10/24,2014/12/31,郑春明,群益证券(香港)有限公司,1.73
1,2014/10/24,2015/12/31,郑春明,群益证券(香港)有限公司,1.84
1,2014/10/24,2014/12/31,于娃丽,中国民族证券有限责任公司,1.68
1,2014/10/24,2015/12/31,于娃丽,中国民族证券有限责任公司,1.94
1,2014/10/24,2016/12/31,于娃丽,中国民族证券有限责任公司,2.22
1,2014/10/24,2014/12/31,唐亚韫,东北证券股份有限公司,1.64
1,2014/10/24,2015/12/31,唐亚韫,东北证券股份有限公司,1.9
1,2014/10/24,2016/12/31,唐亚韫,东北证券股份有限公司,2.24
1,2014/10/24,2014/12/31,屈俊,长城证券有限责任公司,1.7
1,2014/10/24,2015/12/31,屈俊,长城证券有限责任公司,2.12
1,2014/10/24,2014/12/31,邹恒超,民生证券股份有限公司,1.55
1,2014/10/24,2015/12/31,邹恒超,民生证券股份有限公司,1.89
1,2014/10/24,2014/12/31,"黄洁,毛军华",中国国际金融有限公司,1.67
1,2014/10/24,2015/12/31,"黄洁,毛军华",中国国际金融有限公司,1.99
1,2014/10/24,2015/12/31,陆怡雯,申银万国证券股份有限公司,1.83
1,2014/10/24,2016/12/31,陆怡雯,申银万国证券股份有限公司,2.35
1,2014/10/24,2014/12/31,陆怡雯,申银万国证券股份有限公司,1.55
1,2014/10/24,2014/12/31,"邱冠华,赵欣茹,黄春逢",国泰君安证券股份有限公司,1.71
1,2014/10/24,2015/12/31,"邱冠华,赵欣茹,黄春逢",国泰君安证券股份有限公司,2.15
1,2014/10/24,2016/12/31,"邱冠华,赵欣茹,黄春逢",国泰君安证券股份有限公司,2.68
1,2014/10/24,2014/12/31,邓茂,东莞证券有限责任公司,1.72
1,2014/10/24,2015/12/31,邓茂,东莞证券有限责任公司,1.95
1,2014/10/23,2014/12/31,"肖立强,邹添杰",招商证券股份有限公司,1.71
1,2014/10/23,2015/12/31,"肖立强,邹添杰",招商证券股份有限公司,2.15
1,2014/10/23,2016/12/31,"肖立强,邹添杰",招商证券股份有限公司,2.62
1,2014/10/23,2014/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,1.64
1,2014/10/23,2015/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,2.05
1,2014/10/23,2014/12/31,马鲲鹏,国金证券股份有限公司,1.52
1,2014/10/23,2015/12/31,马鲲鹏,国金证券股份有限公司,1.84
1,2014/10/23,2016/12/31,马鲲鹏,国金证券股份有限公司,2.2
1,2014/10/23,2014/12/31,王剑,光大证券股份有限公司,1.53
1,2014/10/23,2015/12/31,王剑,光大证券股份有限公司,1.89
1,2014/10/23,2016/12/31,王剑,光大证券股份有限公司,2.18
1,2014/10/23,2014/12/31,罗毅,华泰证券股份有限公司,1.77
1,2014/10/23,2015/12/31,罗毅,华泰证券股份有限公司,2.22
1,2014/10/23,2016/12/31,罗毅,华泰证券股份有限公司,2.6
1,2014/10/23,2014/12/31,张继袖,渤海证券股份有限公司,1.73
1,2014/10/23,2015/12/31,张继袖,渤海证券股份有限公司,2.07
1,2014/10/23,2016/12/31,张继袖,渤海证券股份有限公司,2.46
1,2014/10/23,2014/12/31,王一川,长江证券股份有限公司,1.74
1,2014/10/23,2015/12/31,王一川,长江证券股份有限公司,2.19
1,2014/10/23,2014/12/31,"李南,马宁,吴双",北京高华证券有限责任公司,1.68
1,2014/10/23,2015/12/31,"李南,马宁,吴双",北京高华证券有限责任公司,1.89
1,2014/10/23,2016/12/31,"李南,马宁,吴双",北京高华证券有限责任公司,2.08
1,2014/8/19,2014/12/31,李世新,国信证券股份有限公司,1.73
1,2014/8/19,2015/12/31,李世新,国信证券股份有限公司,2.22
1,2014/8/15,2014/12/31,许敏敏,安信证券股份有限公司,1.87
1,2014/8/15,2015/12/31,许敏敏,安信证券股份有限公司,2.47
1,2014/8/15,2016/12/31,许敏敏,安信证券股份有限公司,3.36
1,2014/8/14,2014/12/31,郑春明,群益证券(香港)有限公司,1.6
1,2014/8/14,2015/12/31,郑春明,群益证券(香港)有限公司,1.7
1,2014/8/14,2014/12/31,邹恒超,民生证券股份有限公司,1.54
1,2014/8/14,2015/12/31,邹恒超,民生证券股份有限公司,1.88
1,2014/8/14,2014/12/31,陆怡雯,申银万国证券股份有限公司,1.55
1,2014/8/14,2015/12/31,陆怡雯,申银万国证券股份有限公司,1.82
1,2014/8/14,2016/12/31,陆怡雯,申银万国证券股份有限公司,2.15
1,2014/8/14,2014/12/31,于娃丽,中国民族证券有限责任公司,1.68
1,2014/8/14,2015/12/31,于娃丽,中国民族证券有限责任公司,1.94
1,2014/8/14,2016/12/31,于娃丽,中国民族证券有限责任公司,2.22
1,2014/8/14,2014/12/31,黄飙,长城证券有限责任公司,1.7
1,2014/8/14,2015/12/31,黄飙,长城证券有限责任公司,2.12
1,2014/8/14,2014/12/31,林媛媛,海通证券股份有限公司,1.63
1,2014/8/14,2015/12/31,林媛媛,海通证券股份有限公司,1.9
1,2014/8/14,2014/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,1.61
1,2014/8/14,2015/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,1.94
1,2014/8/14,2016/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,2.3
1,2014/8/14,2017/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,2.72
1,2014/8/14,2018/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,3.24
1,2014/8/14,2014/12/31,唐亚韫,东北证券股份有限公司,1.64
1,2014/8/14,2015/12/31,唐亚韫,东北证券股份有限公司,1.9
1,2014/8/14,2016/12/31,唐亚韫,东北证券股份有限公司,2.24
1,2014/8/14,2014/12/31,"黄洁,毛军华",中国国际金融有限公司,1.67
1,2014/8/14,2015/12/31,"黄洁,毛军华",中国国际金融有限公司,1.99
1,2014/8/14,2014/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,1.71
1,2014/8/14,2015/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,2.15
1,2014/8/14,2016/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,2.68
1,2014/8/13,2014/12/31,"李南,马宁,吴双",北京高华证券有限责任公司,1.68
1,2014/8/13,2016/12/31,"李南,马宁,吴双",北京高华证券有限责任公司,2.08
1,2014/8/13,2015/12/31,"李南,马宁,吴双",北京高华证券有限责任公司,1.89
1,2014/8/13,2014/12/31,王一川,长江证券股份有限公司,1.65
1,2014/8/13,2015/12/31,王一川,长江证券股份有限公司,2.1
1,2014/8/13,2014/12/31,"肖立强,邹添杰",招商证券股份有限公司,1.71
1,2014/8/13,2015/12/31,"肖立强,邹添杰",招商证券股份有限公司,2.15
1,2014/8/13,2016/12/31,"肖立强,邹添杰",招商证券股份有限公司,2.62
1,2014/8/13,2014/12/31,王剑,光大证券股份有限公司,1.53
1,2014/8/13,2015/12/31,王剑,光大证券股份有限公司,1.9
1,2014/8/13,2016/12/31,王剑,光大证券股份有限公司,2.25
1,2014/8/13,2014/12/31,罗毅,华泰证券股份有限公司,2.12
1,2014/8/13,2015/12/31,罗毅,华泰证券股份有限公司,2.66
1,2014/8/13,2016/12/31,罗毅,华泰证券股份有限公司,3.12
1,2014/7/21,2014/12/31,林媛媛,海通证券股份有限公司,1.63
1,2014/7/21,2015/12/31,林媛媛,海通证券股份有限公司,1.93
1,2014/7/20,2014/12/31,王剑,光大证券股份有限公司,1.5
1,2014/7/20,2015/12/31,王剑,光大证券股份有限公司,1.81
1,2014/7/20,2016/12/31,王剑,光大证券股份有限公司,2.21
1,2014/7/18,2014/12/31,郑春明,群益证券(香港)有限公司,1.6
1,2014/7/18,2015/12/31,郑春明,群益证券(香港)有限公司,1.7
1,2014/7/16,2014/12/31,杨荣,中信建投证券股份有限公司,1.9
1,2014/7/16,2014/12/31,邓茂,东莞证券有限责任公司,1.67
1,2014/7/16,2014/12/31,陆怡雯,申银万国证券股份有限公司,1.55
1,2014/7/16,2015/12/31,陆怡雯,申银万国证券股份有限公司,1.92
1,2014/7/16,2016/12/31,陆怡雯,申银万国证券股份有限公司,2.26
1,2014/7/16,2014/12/31,唐亚韫,东北证券股份有限公司,1.96
1,2014/7/16,2015/12/31,唐亚韫,东北证券股份有限公司,2.28
1,2014/7/16,2016/12/31,唐亚韫,东北证券股份有限公司,2.69
1,2014/7/16,2014/12/31,"黄洁,毛军华",中国国际金融有限公司,1.67
1,2014/7/16,2015/12/31,"黄洁,毛军华",中国国际金融有限公司,2.01
1,2014/7/15,2014/12/31,许敏敏,安信证券股份有限公司,1.87
1,2014/7/15,2015/12/31,许敏敏,安信证券股份有限公司,2.47
1,2014/7/15,2016/12/31,许敏敏,安信证券股份有限公司,3.36
1,2014/7/15,2014/12/31,王一川,长江证券股份有限公司,1.69
1,2014/7/15,2015/12/31,王一川,长江证券股份有限公司,2.06
1,2014/7/15,2014/12/31,"肖立强,邹添杰",招商证券股份有限公司,1.56
1,2014/7/15,2015/12/31,"肖立强,邹添杰",招商证券股份有限公司,1.97
1,2014/7/15,2016/12/31,"肖立强,邹添杰",招商证券股份有限公司,2.4
1,2014/7/15,2014/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,1.59
1,2014/7/15,2015/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,1.86
1,2014/7/15,2016/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,2.18
1,2014/7/15,2017/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,2.56
1,2014/7/15,2018/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,3.04
1,2014/7/15,2014/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,1.71
1,2014/7/15,2015/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,2.15
1,2014/7/15,2016/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,2.68
1,2014/7/15,2014/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,1.59
1,2014/7/15,2015/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,2.02
1,2014/4/24,2016/12/31,于娃丽,中国民族证券有限责任公司,2.67
1,2014/4/24,2014/12/31,沐华,广发证券股份有限公司,1.97
1,2014/4/24,2014/12/31,黄飙,长城证券有限责任公司,1.93
1,2014/4/24,2015/12/31,黄飙,长城证券有限责任公司,2.23
1,2014/4/24,2014/12/31,郑春明,群益证券(香港)有限公司,1.93
1,2014/4/24,2015/12/31,郑春明,群益证券(香港)有限公司,2.18
1,2014/4/24,2014/12/31,刘俊,长江证券股份有限公司,1.93
1,2014/4/24,2015/12/31,刘俊,长江证券股份有限公司,2.21
1,2014/4/24,2014/12/31,林媛媛,海通证券股份有限公司,1.96
1,2014/4/24,2015/12/31,林媛媛,海通证券股份有限公司,2.31
1,2014/4/24,2015/12/31,于娃丽,中国民族证券有限责任公司,2.33
1,2014/4/24,2014/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,1.9
1,2014/4/24,2016/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,2.62
1,2014/4/24,2016/12/31,"李南,马宁",北京高华证券有限责任公司,2.74
1,2014/4/24,2015/12/31,"李南,马宁",北京高华证券有限责任公司,2.38
1,2014/4/24,2016/12/31,"朱琰,肖斐斐,向启",中信证券股份有限公司,2.52
1,2014/4/24,2014/12/31,"朱琰,肖斐斐,向启",中信证券股份有限公司,1.97
1,2014/4/24,2016/12/31,许敏敏,安信证券股份有限公司,3.72
1,2014/4/24,2014/12/31,许敏敏,安信证券股份有限公司,2.14
1,2014/4/24,2015/12/31,许敏敏,安信证券股份有限公司,2.76
1,2014/4/24,2015/12/31,"朱琰,肖斐斐,向启",中信证券股份有限公司,2.28
1,2014/4/24,2015/12/31,王轶,东方证券股份有限公司,2.2
1,2014/4/24,2016/12/31,王轶,东方证券股份有限公司,2.54
1,2014/4/24,2014/12/31,王轶,东方证券股份有限公司,1.92
1,2014/4/24,2014/12/31,"黄洁,毛军华",中国国际金融有限公司,2
1,2014/4/24,2015/12/31,"黄洁,毛军华",中国国际金融有限公司,2.41
1,2014/4/24,2014/12/31,"李南,马宁",北京高华证券有限责任公司,1.95
1,2014/4/24,2018/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,3.65
1,2014/4/24,2017/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,3.07
1,2014/4/24,2014/12/31,陆怡雯,申银万国证券股份有限公司,2.02
1,2014/4/24,2015/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,2.23
1,2014/4/24,2015/12/31,陆怡雯,申银万国证券股份有限公司,2.47
1,2014/4/24,2015/12/31,唐亚韫,东北证券股份有限公司,2.28
1,2014/4/24,2014/12/31,邓茂,东莞证券有限责任公司,2.04
1,2014/4/24,2014/12/31,于娃丽,中国民族证券有限责任公司,2.02
1,2014/4/24,2016/12/31,唐亚韫,东北证券股份有限公司,2.69
1,2014/4/24,2014/12/31,唐亚韫,东北证券股份有限公司,1.96
1,2014/4/23,2015/12/31,"肖立强,邹添杰",招商证券股份有限公司,2.58
1,2014/4/23,2014/12/31,"肖立强,邹添杰",招商证券股份有限公司,2.05
1,2014/4/23,2014/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,2.05
1,2014/4/23,2016/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,3.22
1,2014/4/23,2015/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,2.58
1,2014/4/23,2016/12/31,陈福,华泰证券股份有限公司,3.2
1,2014/4/23,2015/12/31,陈福,华泰证券股份有限公司,2.66
1,2014/4/23,2014/12/31,陈福,华泰证券股份有限公司,2.12
1,2014/4/23,2016/12/31,"肖立强,邹添杰",招商证券股份有限公司,3.15
1,2014/3/11,2018/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,3.65
1,2014/3/11,2017/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,3.07
1,2014/3/11,2016/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,2.62
1,2014/3/11,2015/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,2.23
1,2014/3/11,2013/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,1.86
1,2014/3/11,2014/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,1.9
1,2014/3/7,2014/12/31,黄飙,长城证券有限责任公司,1.69
1,2014/3/7,2013/12/31,郑春明,群益证券(香港)有限公司,1.86
1,2014/3/7,2014/12/31,"黄洁,毛军华",中国国际金融有限公司,1.99
1,2014/3/7,2016/12/31,王轶,东方证券股份有限公司,2.5
1,2014/3/7,2015/12/31,"黄洁,毛军华",中国国际金融有限公司,2.36
1,2014/3/7,2013/12/31,王轶,东方证券股份有限公司,1.6
1,2014/3/7,2015/12/31,"李南,马宁",北京高华证券有限责任公司,2.38
1,2014/3/7,2014/12/31,"李南,马宁",北京高华证券有限责任公司,1.95
1,2014/3/7,2016/12/31,"李南,马宁",北京高华证券有限责任公司,2.74
1,2014/3/7,2013/12/31,"李南,马宁",北京高华证券有限责任公司,1.71
1,2014/3/7,2015/12/31,唐亚韫,东北证券股份有限公司,2.28
1,2014/3/7,2016/12/31,刘志成,中银国际证券有限责任公司,2.08
1,2014/3/7,2014/12/31,刘志成,中银国际证券有限责任公司,1.77
1,2014/3/7,2015/12/31,"林媛媛,刘瑞",海通证券股份有限公司,2.22
1,2014/3/7,2013/12/31,刘志成,中银国际证券有限责任公司,1.6
1,2014/3/7,2013/12/31,唐亚韫,东北证券股份有限公司,1.86
1,2014/3/7,2013/12/31,"林媛媛,刘瑞",海通证券股份有限公司,1.6
1,2014/3/7,2014/12/31,唐亚韫,东北证券股份有限公司,1.96
1,2014/3/7,2014/12/31,"林媛媛,刘瑞",海通证券股份有限公司,1.95
1,2014/3/7,2016/12/31,唐亚韫,东北证券股份有限公司,2.69
1,2014/3/7,2015/12/31,刘志成,中银国际证券有限责任公司,1.92
1,2014/3/7,2015/12/31,王剑,浙商证券股份有限公司,1.76
1,2014/3/7,2014/12/31,王剑,浙商证券股份有限公司,1.86
1,2014/3/7,2013/12/31,王剑,浙商证券股份有限公司,1.86
1,2014/3/7,2014/12/31,郑春明,群益证券(香港)有限公司,1.54
1,2014/3/7,2016/12/31,许敏敏,安信证券股份有限公司,3.49
1,2014/3/7,2014/12/31,许敏敏,安信证券股份有限公司,1.98
1,2014/3/7,2013/12/31,陆怡雯,申银万国证券股份有限公司,1.86
1,2014/3/7,2014/12/31,沐华,广发证券股份有限公司,1.75
1,2014/3/7,2015/12/31,郑春明,群益证券(香港)有限公司,1.72
1,2014/3/7,2014/12/31,杨荣,中信建投证券股份有限公司,1.89
1,2014/3/7,2015/12/31,许敏敏,安信证券股份有限公司,2.52
1,2014/3/7,2013/12/31,许敏敏,安信证券股份有限公司,1.6
1,2014/3/7,2013/12/31,杨荣,中信建投证券股份有限公司,1.6
1,2014/3/7,2015/12/31,陆怡雯,申银万国证券股份有限公司,1.98
1,2014/3/7,2014/12/31,陆怡雯,申银万国证券股份有限公司,1.66
1,2014/3/7,2015/12/31,黄飙,长城证券有限责任公司,1.87
1,2014/3/7,2013/12/31,黄飙,长城证券有限责任公司,1.6
1,2014/3/7,2014/12/31,邹恒超,民生证券股份有限公司,1.67
1,2014/3/7,2015/12/31,邹恒超,民生证券股份有限公司,2.03
1,2014/3/7,2014/12/31,"朱琰,肖斐斐,王一峰,向启",中信证券股份有限公司,1.84
1,2014/3/7,2015/12/31,"朱琰,肖斐斐,王一峰,向启",中信证券股份有限公司,2.09
1,2014/3/7,2013/12/31,"朱琰,肖斐斐,王一峰,向启",中信证券股份有限公司,1.6
1,2014/3/7,2015/12/31,王轶,东方证券股份有限公司,2.18
1,2014/3/7,2014/12/31,王轶,东方证券股份有限公司,1.88
1,2014/3/7,2013/12/31,"邱冠华,李晗,黄春逢",国泰君安证券股份有限公司,1.6
1,2014/3/7,2016/12/31,"邱冠华,李晗,黄春逢",国泰君安证券股份有限公司,3.04
1,2014/3/7,2015/12/31,"邱冠华,李晗,黄春逢",国泰君安证券股份有限公司,2.47
1,2014/3/7,2014/12/31,"邱冠华,李晗,黄春逢",国泰君安证券股份有限公司,2
1,2014/3/7,2013/12/31,"黄洁,毛军华",中国国际金融有限公司,1.6
1,2014/3/6,2013/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,1.86
1,2014/3/6,2014/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,1.55
1,2014/3/6,2016/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,2.92
1,2014/3/6,2014/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,2.17
1,2014/3/6,2014/12/31,刘俊,长江证券股份有限公司,1.93
1,2014/3/6,2015/12/31,刘俊,长江证券股份有限公司,2.21
1,2014/3/6,2014/12/31,"肖立强,罗毅",招商证券股份有限公司,1.98
1,2014/3/6,2015/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,1.81
1,2014/3/6,2013/12/31,"肖立强,罗毅",招商证券股份有限公司,1.6
1,2014/3/6,2015/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,2.51
1,2014/3/6,2017/12/31,"甘宗卫,翁睛晶",瑞银证券有限责任公司,3.43
1,2014/3/6,2013/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,1.86
1,2014/3/6,2015/12/31,"肖立强,罗毅",招商证券股份有限公司,2.38
1,2014/2/18,2015/12/31,"许国玉,赵永清",华泰证券股份有限公司,2.55
1,2014/2/18,2014/12/31,"许国玉,赵永清",华泰证券股份有限公司,2.18
1,2014/2/18,2013/12/31,"许国玉,赵永清",华泰证券股份有限公司,1.92
1,2014/1/7,2014/12/31,王剑,浙商证券股份有限公司,2.07
1,2014/1/7,2013/12/31,王剑,浙商证券股份有限公司,1.9
1,2014/1/1,2013/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,1.62
1,2014/1/1,2015/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,2.39
1,2014/1/1,2014/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,2.01
1,2013/12/31,2013/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,1.61
1,2013/12/31,2014/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,1.9
1,2013/12/16,2014/12/31,"李聪,曹恒乾,张黎",广发证券股份有限公司,4.47
1,2013/12/16,2013/12/31,"李聪,曹恒乾,张黎",广发证券股份有限公司,3.66
1,2013/12/16,2014/12/31,陆怡雯,申银万国证券股份有限公司,1.86
1,2013/12/16,2015/12/31,陆怡雯,申银万国证券股份有限公司,2.27
1,2013/12/16,2013/12/31,陆怡雯,申银万国证券股份有限公司,1.84
1,2013/12/15,2013/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,1.62
1,2013/12/15,2014/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,2.01
1,2013/12/15,2015/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,2.39
1,2013/12/15,2013/12/31,刘俊,长江证券股份有限公司,1.63
1,2013/12/15,2014/12/31,刘俊,长江证券股份有限公司,1.93
1,2013/11/21,2013/12/31,甘宗卫,瑞银证券有限责任公司,1.86
1,2013/11/21,2015/12/31,甘宗卫,瑞银证券有限责任公司,2.51
1,2013/11/21,2014/12/31,甘宗卫,瑞银证券有限责任公司,2.17
1,2013/11/15,2014/12/31,马宁,北京高华证券有限责任公司,2.28
1,2013/11/15,2013/12/31,马宁,北京高华证券有限责任公司,1.86
1,2013/11/15,2015/12/31,马宁,北京高华证券有限责任公司,2.67
1,2013/10/24,2013/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,1.62
1,2013/10/24,2014/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,2.01
1,2013/10/23,2014/12/31,"徐冰玉,陆怡雯",申银万国证券股份有限公司,2.15
1,2013/10/23,2013/12/31,"徐冰玉,陆怡雯",申银万国证券股份有限公司,1.85
1,2013/10/23,2014/12/31,杨荣,中信建投证券股份有限公司,1.98
1,2013/10/23,2014/12/31,"戴志锋,林媛媛,刘瑞",海通证券股份有限公司,2.28
1,2013/10/23,2013/12/31,"戴志锋,林媛媛,刘瑞",海通证券股份有限公司,1.88
1,2013/10/23,2015/12/31,唐亚韫,东北证券股份有限公司,2.33
1,2013/10/23,2013/12/31,"邱冠华,李晗,黄春逢",国泰君安证券股份有限公司,1.62
1,2013/10/23,2014/12/31,"邱冠华,李晗,黄春逢",国泰君安证券股份有限公司,2.01
1,2013/10/23,2013/12/31,金麟,东方证券股份有限公司,1.86
1,2013/10/23,2014/12/31,金麟,东方证券股份有限公司,2.53
1,2013/10/23,2015/12/31,金麟,东方证券股份有限公司,3.06
1,2013/10/23,2013/12/31,黄洁,中国国际金融有限公司,1.65
1,2013/10/23,2014/12/31,黄洁,中国国际金融有限公司,1.94
1,2013/10/23,2013/12/31,唐亚韫,东北证券股份有限公司,1.84
1,2013/10/23,2013/12/31,黄飙,长城证券有限责任公司,1.93
1,2013/10/23,2014/12/31,黄飙,长城证券有限责任公司,2.08
1,2013/10/23,2013/12/31,"邹恒超,张丽",民生证券股份有限公司,1.53
1,2013/10/23,2014/12/31,"邹恒超,张丽",民生证券股份有限公司,1.99
1,2013/10/23,2013/12/31,程娇翼,齐鲁证券有限公司,1.62
1,2013/10/23,2014/12/31,程娇翼,齐鲁证券有限公司,1.99
1,2013/10/23,2015/12/31,程娇翼,齐鲁证券有限公司,2.38
1,2013/10/23,2013/12/31,王剑,浙商证券股份有限公司,2.92
1,2013/10/23,2014/12/31,王剑,浙商证券股份有限公司,1.89
1,2013/10/23,2013/12/31,邓茂,东莞证券有限责任公司,1.9
1,2013/10/23,2013/12/31,黄斌辉,中国银河证券股份有限公司,1.55
1,2013/10/23,2014/12/31,黄斌辉,中国银河证券股份有限公司,1.88
1,2013/10/23,2015/12/31,黄斌辉,中国银河证券股份有限公司,2.46
1,2013/10/23,2013/12/31,杨荣,中信建投证券股份有限公司,1.64
1,2013/10/23,2014/12/31,唐亚韫,东北证券股份有限公司,1.95
1,2013/10/22,2013/12/31,许敏敏,安信证券股份有限公司,2.33
1,2013/10/22,2014/12/31,许敏敏,安信证券股份有限公司,2.5
1,2013/10/22,2015/12/31,许敏敏,安信证券股份有限公司,2.81
1,2013/10/22,2013/12/31,甘宗卫,瑞银证券有限责任公司,1.8
1,2013/10/22,2014/12/31,甘宗卫,瑞银证券有限责任公司,2.05
1,2013/10/22,2015/12/31,甘宗卫,瑞银证券有限责任公司,2.35
1,2013/10/22,2013/12/31,刘俊,长江证券股份有限公司,1.88
1,2013/10/22,2014/12/31,刘俊,长江证券股份有限公司,2.26
1,2013/10/22,2013/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,1.62
1,2013/10/22,2014/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,2.01
1,2013/10/22,2015/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,2.54
1,2013/10/22,2015/12/31,"许国玉,赵永清",华泰证券股份有限公司,2.55
1,2013/10/22,2014/12/31,"许国玉,赵永清",华泰证券股份有限公司,2.18
1,2013/10/22,2013/12/31,"许国玉,赵永清",华泰证券股份有限公司,1.92
1,2013/10/22,2013/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,1.63
1,2013/10/22,2014/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,1.88
1,2013/10/22,2013/12/31,马宁,北京高华证券有限责任公司,1.75
1,2013/10/22,2014/12/31,马宁,北京高华证券有限责任公司,1.96
1,2013/10/22,2015/12/31,马宁,北京高华证券有限责任公司,2.16
1,2013/9/9,2013/12/31,孙旭,瑞银证券有限责任公司,1.8
1,2013/9/9,2014/12/31,孙旭,瑞银证券有限责任公司,2.05
1,2013/9/9,2015/12/31,孙旭,瑞银证券有限责任公司,2.35
1,2013/9/9,2013/12/31,金麟,东方证券股份有限公司,1.92
1,2013/9/9,2014/12/31,金麟,东方证券股份有限公司,2.42
1,2013/9/9,2015/12/31,金麟,东方证券股份有限公司,2.93
1,2013/9/9,2013/12/31,"倪军,陆怡雯",申银万国证券股份有限公司,1.82
1,2013/9/9,2014/12/31,"倪军,陆怡雯",申银万国证券股份有限公司,1.83
1,2013/9/9,2013/12/31,黄飙,长城证券有限责任公司,1.64
1,2013/9/9,2014/12/31,黄飙,长城证券有限责任公司,1.84
1,2013/9/9,2013/12/31,"许国玉,赵永清",华泰证券股份有限公司,1.92
1,2013/9/9,2014/12/31,"许国玉,赵永清",华泰证券股份有限公司,2.18
1,2013/9/9,2015/12/31,"许国玉,赵永清",华泰证券股份有限公司,2.55
1,2013/9/9,2013/12/31,唐亚韫,东北证券股份有限公司,1.58
1,2013/9/9,2014/12/31,唐亚韫,东北证券股份有限公司,1.95
1,2013/9/9,2015/12/31,唐亚韫,东北证券股份有限公司,2.33
1,2013/9/9,2013/12/31,许敏敏,安信证券股份有限公司,2.33
